DateTime,Close,Open,Low,High,Volume
04:45 24.06.22,1825.64,1825.69,1825.52,1826.07,1705.0
04:50 24.06.22,1825.58,1825.65,1825.39,1825.79,1575.0
04:55 24.06.22,1826.08,1825.6,1825.39,1826.37,1584.0
05:00 24.06.22,1825.89,1826.06,1825.59,1826.09,1484.0
05:05 24.06.22,1824.81,1825.88,1824.69,1825.88,1550.0
05:10 24.06.22,1824.61,1824.79,1824.18,1825.34,2185.0
05:15 24.06.22,1824.04,1824.65,1823.89,1824.69,2160.0
05:20 24.06.22,1824.61,1824.04,1823.99,1824.95,1614.0
05:25 24.06.22,1825.2,1824.56,1824.0,1825.53,1917.0
05:30 24.06.22,1825.77,1825.21,1825.06,1825.93,1814.0
05:35 24.06.22,1825.53,1825.78,1825.53,1825.97,1130.0
05:40 24.06.22,1825.07,1825.53,1825.05,1825.55,894.0
05:45 24.06.22,1825.82,1825.09,1824.97,1825.93,1198.0
05:50 24.06.22,1825.62,1825.81,1825.52,1825.86,1202.0
05:55 24.06.22,1825.16,1825.61,1825.05,1825.62,909.0
06:00 24.06.22,1825.24,1825.15,1824.83,1825.33,1224.0
06:05 24.06.22,1824.86,1825.26,1824.82,1825.41,1326.0
06:10 24.06.22,1824.87,1824.85,1824.53,1825.32,1566.0
06:15 24.06.22,1824.8,1824.87,1824.76,1825.27,969.0
06:20 24.06.22,1823.96,1824.8,1823.9,1825.06,1447.0
06:25 24.06.22,1824.28,1823.97,1823.88,1824.66,1498.0
06:30 24.06.22,1823.34,1824.26,1823.1,1824.36,2013.0
06:35 24.06.22,1823.9,1823.33,1822.31,1823.94,3801.0
06:40 24.06.22,1824.97,1823.98,1823.98,1825.0,1649.0
06:45 24.06.22,1824.72,1824.98,1824.64,1825.11,1364.0
06:50 24.06.22,1825.52,1824.73,1824.54,1825.52,893.0
06:55 24.06.22,1825.95,1825.52,1825.3,1826.39,1729.0
07:00 24.06.22,1824.95,1825.94,1824.86,1825.95,1467.0
07:05 24.06.22,1825.11,1824.95,1824.92,1825.59,1782.0
07:10 24.06.22,1825.18,1825.12,1824.95,1825.73,1751.0
07:15 24.06.22,1825.08,1825.2,1824.93,1825.34,1379.0
07:20 24.06.22,1825.13,1825.08,1824.97,1825.33,987.0
07:25 24.06.22,1825.62,1825.11,1824.7,1825.67,1346.0
07:30 24.06.22,1826.02,1825.6,1825.55,1826.97,3742.0
07:35 24.06.22,1826.09,1826.03,1825.45,1826.14,2067.0
07:40 24.06.22,1825.4,1826.11,1824.49,1826.15,2035.0
07:45 24.06.22,1825.72,1825.41,1825.41,1826.0,1629.0
07:50 24.06.22,1825.58,1825.71,1825.37,1826.04,1548.0
07:55 24.06.22,1824.78,1825.56,1824.78,1826.04,2299.0
08:00 24.06.22,1824.61,1824.76,1823.55,1824.8,2953.0
08:05 24.06.22,1823.44,1824.6,1823.31,1824.69,2278.0
08:10 24.06.22,1823.43,1823.47,1822.9,1823.9,2775.0
08:15 24.06.22,1823.89,1823.48,1822.94,1823.96,2356.0
08:20 24.06.22,1823.01,1823.94,1822.98,1824.04,1981.0
08:25 24.06.22,1823.25,1822.99,1822.88,1823.59,1989.0
08:30 24.06.22,1823.12,1823.22,1822.95,1823.34,2156.0
08:35 24.06.22,1823.92,1823.13,1823.09,1823.99,1723.0
08:40 24.06.22,1822.25,1823.95,1822.17,1823.95,2351.0
08:45 24.06.22,1822.57,1822.25,1821.76,1822.7,3117.0
08:50 24.06.22,1821.55,1822.56,1821.38,1822.63,3324.0
08:55 24.06.22,1823.13,1821.57,1821.28,1823.38,3147.0
09:00 24.06.22,1822.45,1823.13,1821.09,1823.87,3842.0
09:05 24.06.22,1823.18,1822.43,1822.08,1824.14,3045.0
09:10 24.06.22,1822.99,1823.14,1822.03,1823.81,3076.0
09:15 24.06.22,1824.88,1822.92,1822.79,1825.66,4601.0
09:20 24.06.22,1823.26,1824.88,1823.11,1825.08,3510.0
09:25 24.06.22,1825.28,1823.28,1823.13,1825.95,3702.0
09:30 24.06.22,1825.83,1825.33,1824.76,1826.0,3588.0
09:35 24.06.22,1826.07,1825.81,1825.75,1827.09,3447.0
09:40 24.06.22,1827.54,1826.1,1825.96,1827.81,3150.0
09:45 24.06.22,1827.35,1827.62,1827.13,1828.14,3003.0
09:50 24.06.22,1830.98,1827.33,1827.25,1831.12,4563.0
09:55 24.06.22,1829.99,1830.88,1829.65,1831.69,4074.0
10:00 24.06.22,1828.22,1829.99,1826.82,1830.07,5575.0
10:05 24.06.22,1829.49,1828.22,1827.56,1829.63,3716.0
