DateTime,Close,Open,Low,High,Volume
14:00 17.03.22,13978.79,13854.77,13981.07,13818.53,184875.0
15:00 17.03.22,13877.29,13980.03,14011.82,13847.81,215198.0
16:00 17.03.22,13921.56,13876.06,13953.83,13842.56,167155.0
17:00 17.03.22,13981.29,13922.77,13991.95,13904.03,140786.0
18:00 17.03.22,14069.52,13981.81,14091.27,13942.16,141597.0
19:00 17.03.22,14059.27,14070.03,14081.32,14013.56,141304.0
20:00 17.03.22,14119.79,14059.54,14120.56,14006.83,174356.0
21:00 17.03.22,14051.81,14118.53,14131.57,14040.03,40449.0
23:00 17.03.22,14026.08,14062.56,14064.47,14017.02,22048.0
00:00 18.03.22,14022.54,14025.79,14037.21,14016.8,20867.0
01:00 18.03.22,13985.53,14022.81,14049.28,13980.29,35600.0
02:00 18.03.22,13992.83,13985.52,13994.81,13966.06,41415.0
03:00 18.03.22,13986.56,13993.03,13998.27,13975.03,29189.0
04:00 18.03.22,13992.54,13987.02,13996.77,13972.56,21335.0
05:00 18.03.22,13988.57,13992.06,13994.06,13979.33,13933.0
06:00 18.03.22,13996.27,13988.31,14003.33,13979.77,37467.0
07:00 18.03.22,14022.83,13997.08,14060.31,13995.33,30671.0
08:00 18.03.22,14043.83,14022.78,14043.83,13993.29,39738.0
09:00 18.03.22,14030.04,14044.78,14052.41,14000.77,71420.0
10:00 18.03.22,14025.07,14029.82,14038.82,13997.52,53337.0
11:00 18.03.22,14009.58,14025.32,14039.82,13994.83,60301.0
12:00 18.03.22,13991.56,14009.31,14014.56,13976.77,56384.0
13:00 18.03.22,14004.29,13992.31,14027.66,13978.29,60281.0
14:00 18.03.22,14150.54,14004.32,14151.17,13990.78,186542.0
15:00 18.03.22,14206.56,14151.54,14244.33,14138.4,270139.0
16:00 18.03.22,14239.77,14207.31,14275.58,14199.52,222676.0
17:00 18.03.22,14296.06,14240.03,14310.54,14224.04,168725.0
18:00 18.03.22,14306.83,14296.32,14323.42,14282.32,142993.0
19:00 18.03.22,14334.92,14306.56,14337.33,14284.15,142156.0
