DateTime,Close,Open,High,Low,Volume
13:00 17.05.22,1834.55,1827.43,1836,1826.6,29839
14:00 17.05.22,1832.28,1834.54,1835.8,1827.7,44123
15:00 17.05.22,1823.87,1832.1,1832.86,1822.32,48009
16:00 17.05.22,1821.85,1823.88,1825.55,1817.95,46688
17:00 17.05.22,1818.63,1821.91,1822.72,1818.43,32445
18:00 17.05.22,1821.18,1818.63,1823.07,1817.85,27075
19:00 17.05.22,1819.23,1821.21,1821.8,1818.36,22031
20:00 17.05.22,1816.2,1819.25,1820.65,1813.57,47651
21:00 17.05.22,1815.8,1816.2,1817.53,1814.77,25443
22:00 17.05.22,1814.95,1815.86,1816.17,1812.76,11831
00:00 18.05.22,1814.23,1814.34,1815.5,1813.77,7066
01:00 18.05.22,1814.45,1814.21,1814.81,1812.9,10989
02:00 18.05.22,1816.13,1814.44,1817.04,1814.2,15601
03:00 18.05.22,1812.09,1816.16,1817.11,1810.88,27546
04:00 18.05.22,1812.45,1812.11,1813.67,1810.47,20459
05:00 18.05.22,1808.4,1812.45,1812.71,1807.59,18228
06:00 18.05.22,1808.98,1808.37,1809.93,1807.84,11603
07:00 18.05.22,1811.41,1808.98,1811.41,1808.71,17743
08:00 18.05.22,1809.66,1811.44,1815.03,1809.61,25145
09:00 18.05.22,1815.39,1809.66,1816.45,1809.31,26771
10:00 18.05.22,1815.39,1815.38,1817.02,1813.59,24283
11:00 18.05.22,1819.35,1815.4,1820.02,1813.93,23227
12:00 18.05.22,1817.23,1819.35,1820.29,1815.65,22260
13:00 18.05.22,1808.81,1817.23,1817.49,1807.49,29467
14:00 18.05.22,1811.23,1808.81,1814.52,1807.13,41945
15:00 18.05.22,1810.39,1811.13,1815.7,1809.64,45954
16:00 18.05.22,1814,1810.24,1814.75,1809.96,41142
17:00 18.05.22,1823.27,1814.09,1824.59,1813.48,42879
18:00 18.05.22,1820.76,1823.41,1823.53,1819.52,30776
19:00 18.05.22,1817.44,1820.72,1821.05,1815.29,30439
20:00 18.05.22,1818.62,1817.45,1819.66,1815.82,26969
21:00 18.05.22,1816.01,1818.61,1821.99,1815.37,28799
22:00 18.05.22,1816.24,1816.01,1817.31,1815.57,10569
00:00 19.05.22,1817.11,1815.57,1817.29,1814.95,7518
01:00 19.05.22,1815.99,1817.11,1817.19,1815.34,12901
02:00 19.05.22,1815.07,1816.01,1816.68,1814.26,19138
03:00 19.05.22,1815.47,1815.04,1816.82,1813.8,22151
04:00 19.05.22,1815.51,1815.48,1816.63,1814.54,15426
05:00 19.05.22,1816.05,1815.5,1817.58,1815.09,16087
06:00 19.05.22,1815.27,1815.98,1817.31,1814.72,12955
07:00 19.05.22,1813.71,1815.26,1815.35,1813.05,21029
08:00 19.05.22,1814.01,1813.71,1814.79,1812.75,21776
09:00 19.05.22,1813.1,1813.95,1815.74,1810.87,31714
10:00 19.05.22,1822.53,1813.09,1823.09,1810.88,31310
11:00 19.05.22,1829.5,1822.49,1830.19,1821.27,33278
12:00 19.05.22,1828.68,1829.5,1830.7,1826.3,27646
13:00 19.05.22,1830.44,1828.69,1832.28,1827.92,32084
14:00 19.05.22,1838.21,1830.24,1841.43,1827.28,43937
15:00 19.05.22,1839.36,1838.22,1841.36,1832.29,58531
16:00 19.05.22,1845.72,1839.37,1846.83,1839.29,58763
17:00 19.05.22,1842.25,1845.67,1849.01,1840.24,44274
18:00 19.05.22,1842.87,1842.27,1843.1,1841.22,33930
19:00 19.05.22,1841.39,1842.88,1843.88,1840.07,32757
20:00 19.05.22,1840,1841.45,1842,1839.84,28076
21:00 19.05.22,1842.7,1840,1843.41,1839.82,26292
22:00 19.05.22,1841.64,1842.71,1842.85,1840.83,10202
00:00 20.05.22,1841.83,1839.92,1842.31,1839.74,5725
01:00 20.05.22,1842,1841.8,1844.49,1841.43,9250
02:00 20.05.22,1841.29,1842.01,1843.22,1840.02,16141
03:00 20.05.22,1838.03,1841.28,1842.11,1837.61,22807
04:00 20.05.22,1838.62,1837.99,1839.11,1836.42,18809
05:00 20.05.22,1841.52,1838.64,1841.55,1838.63,15027
06:00 20.05.22,1842.63,1841.47,1843.5,1840.87,13852
07:00 20.05.22,1845.51,1842.62,1846.57,1841.22,25455
08:00 20.05.22,1848.81,1845.59,1848.85,1844.59,27109
09:00 20.05.22,1844.04,1848.79,1849.3,1841.7,31574
10:00 20.05.22,1845.56,1844,1846.35,1843,22971
11:00 20.05.22,1846.84,1845.55,1847.1,1843.53,20916
12:00 20.05.22,1845.4,1846.9,1847.65,1843.94,19126
13:00 20.05.22,1842.4,1845.39,1846.7,1841.07,21636
14:00 20.05.22,1842.06,1842.4,1846.62,1841.01,35348
15:00 20.05.22,1836.24,1842.13,1843.77,1836.19,48602
16:00 20.05.22,1840.52,1836.2,1840.68,1832.26,43425
17:00 20.05.22,1842.42,1840.54,1846.54,1839.4,35821
18:00 20.05.22,1841.44,1842.42,1842.81,1839.55,30690
19:00 20.05.22,1842.97,1841.45,1844.02,1840.3,28362
20:00 20.05.22,1843.09,1843.07,1843.66,1840.94,22138
21:00 20.05.22,1844.47,1843.16,1845.28,1841.92,18027
00:00 23.05.22,1847.55,1845.08,1858.06,1843.13,14753
01:00 23.05.22,1846.29,1847.54,1849.26,1845.53,9490
02:00 23.05.22,1852.39,1846.29,1853.57,1845.72,15075
03:00 23.05.22,1848.84,1852.39,1853.01,1848.42,21048
04:00 23.05.22,1852.38,1848.82,1853.44,1848.62,19689
05:00 23.05.22,1854.24,1852.41,1854.87,1852.41,13369
06:00 23.05.22,1854.23,1854.25,1855.75,1853.63,9982
07:00 23.05.22,1856.06,1854.23,1858.07,1853.9,17863
08:00 23.05.22,1853.04,1856,1856,1851.74,23053
09:00 23.05.22,1856.45,1853.03,1857.29,1852.23,20919
10:00 23.05.22,1861.46,1856.42,1862.99,1855.89,27797
11:00 23.05.22,1864.28,1861.46,1865.04,1860.87,22421
12:00 23.05.22,1860.24,1864.28,1865.25,1860.01,18423
13:00 23.05.22,1862.17,1860.26,1862.71,1859.54,20446
14:00 23.05.22,1855.62,1862.19,1864.5,1854.8,33597
15:00 23.05.22,1854.41,1855.66,1857.03,1852.65,40788
16:00 23.05.22,1853.76,1854.41,1858.03,1852.86,33993
17:00 23.05.22,1851.89,1853.77,1855.08,1850.44,29591
18:00 23.05.22,1849.99,1851.89,1852.07,1848.58,23728
19:00 23.05.22,1853.33,1849.96,1853.48,1846.76,23679
20:00 23.05.22,1856.1,1853.36,1858.72,1852.84,21771
21:00 23.05.22,1852.92,1856.2,1857.19,1852.83,18068
22:00 23.05.22,1853.29,1853.09,1853.78,1852.82,6021
00:00 24.05.22,1853.32,1852.78,1854.32,1852.09,4330
01:00 24.05.22,1853.81,1853.34,1854.97,1853.21,5113
02:00 24.05.22,1851.89,1853.81,1854.22,1851.82,10039
03:00 24.05.22,1849.78,1851.91,1852.25,1849.74,18387
04:00 24.05.22,1850.78,1849.79,1851.05,1849.17,10854
05:00 24.05.22,1855.63,1850.77,1855.85,1850.67,12056
06:00 24.05.22,1855.72,1855.68,1857.03,1855.52,8947
07:00 24.05.22,1854.89,1855.77,1856.49,1854.53,13279
08:00 24.05.22,1851.38,1854.89,1855.43,1850.31,20596
09:00 24.05.22,1859.94,1851.35,1859.94,1851.25,24430
10:00 24.05.22,1856.04,1859.87,1860.58,1855.56,19725
11:00 24.05.22,1856.51,1856.13,1859.01,1855.77,14571
12:00 24.05.22,1857.68,1856.49,1857.91,1854.67,13490
13:00 24.05.22,1858.03,1857.71,1859.51,1856.59,16169
14:00 24.05.22,1860.06,1858.03,1860.62,1854,24713
15:00 24.05.22,1867.42,1859.96,1867.63,1858.62,37629
16:00 24.05.22,1865.31,1867.42,1868.82,1860.21,46967
17:00 24.05.22,1869.16,1865.26,1869.49,1864.8,31953
18:00 24.05.22,1867.02,1869.1,1869.59,1865.05,24833
19:00 24.05.22,1864.37,1867.03,1867.03,1864.02,24865
20:00 24.05.22,1864.25,1864.39,1866.2,1862.66,20595
21:00 24.05.22,1866.74,1864.27,1866.86,1863.77,21480
22:00 24.05.22,1866.36,1866.74,1867.04,1865.82,7639
00:00 25.05.22,1866.19,1864.98,1866.5,1863.84,4708
01:00 25.05.22,1867.3,1866.17,1867.8,1865.76,6003
02:00 25.05.22,1865.1,1867.32,1867.96,1864.72,12084
03:00 25.05.22,1861.26,1865.1,1865.49,1860.98,18922
04:00 25.05.22,1860.92,1861.23,1863.07,1859.6,16480
05:00 25.05.22,1862.51,1860.89,1862.72,1859.57,11109
06:00 25.05.22,1863.11,1862.51,1863.15,1861.8,7887
07:00 25.05.22,1859.93,1863.12,1863.21,1858.68,12442
08:00 25.05.22,1857.73,1859.97,1860.21,1855.8,21548
09:00 25.05.22,1858.54,1857.74,1859.37,1856.7,17539
10:00 25.05.22,1855.91,1858.54,1859.96,1855.01,19198
11:00 25.05.22,1856.84,1855.89,1859.31,1855.57,12942
12:00 25.05.22,1852,1856.86,1856.86,1851.34,19404
13:00 25.05.22,1855.02,1852.01,1856.23,1851.2,20520
14:00 25.05.22,1852.49,1855.04,1856.99,1850.82,31252
15:00 25.05.22,1849.4,1852.48,1854.28,1847.69,50574
16:00 25.05.22,1850.39,1849.34,1851.18,1846.84,36175
17:00 25.05.22,1845.73,1850.41,1850.57,1841.21,31269
18:00 25.05.22,1845.06,1845.73,1847.07,1843.3,20237
19:00 25.05.22,1847.48,1845.03,1849.01,1843.39,25795
20:00 25.05.22,1854.49,1847.5,1854.54,1847.49,33472
21:00 25.05.22,1854.99,1854.47,1856.24,1853.86,19254
22:00 25.05.22,1853.2,1854.98,1855.23,1852.87,7305
00:00 26.05.22,1853.02,1852.7,1854.09,1851.85,5214
01:00 26.05.22,1853.94,1853.01,1854.06,1852.87,6029
02:00 26.05.22,1852.32,1853.89,1854.23,1852.05,16793
03:00 26.05.22,1849.58,1852.29,1853.18,1849.14,19699
04:00 26.05.22,1851.82,1849.6,1852.51,1849.25,17540
05:00 26.05.22,1850.62,1851.87,1852.15,1848.75,11732
06:00 26.05.22,1845,1850.69,1851.41,1844.21,14972
07:00 26.05.22,1843.54,1845,1846.03,1842.77,20979
08:00 26.05.22,1846.76,1843.61,1846.76,1843.61,24537
09:00 26.05.22,1847.79,1846.78,1850.67,1846.16,31986
10:00 26.05.22,1845.8,1847.82,1849.62,1845.69,21975
11:00 26.05.22,1845.72,1845.81,1847.08,1842.78,22124
12:00 26.05.22,1844.51,1845.71,1847.79,1843.04,20698
13:00 26.05.22,1846.43,1844.56,1846.63,1840.63,28312
14:00 26.05.22,1843.21,1846.42,1847.35,1842.53,31627
15:00 26.05.22,1849.14,1843.26,1849.34,1841.24,45952
16:00 26.05.22,1846.68,1849.16,1853.3,1845.75,45962
17:00 26.05.22,1846.4,1846.67,1847.76,1843.88,33369
18:00 26.05.22,1847.61,1846.4,1847.61,1846,21901
19:00 26.05.22,1849.38,1847.61,1850.28,1847.61,26570
20:00 26.05.22,1851.58,1849.35,1851.84,1848.56,22039
21:00 26.05.22,1851.93,1851.59,1853.61,1851.59,19003
22:00 26.05.22,1850.56,1852,1852.15,1850.26,5236
00:00 27.05.22,1851.23,1849.8,1851.23,1849.8,4382
01:00 27.05.22,1852.69,1851.26,1853.74,1851.12,5602
02:00 27.05.22,1849.32,1852.7,1852.96,1848.27,11669
03:00 27.05.22,1855.84,1849.32,1856.31,1847.88,25225
04:00 27.05.22,1853.66,1855.86,1855.9,1852.44,17299
05:00 27.05.22,1854.43,1853.66,1854.71,1851.96,11530
06:00 27.05.22,1853.12,1854.44,1854.72,1852.93,6692
07:00 27.05.22,1853.47,1853.1,1855.66,1851.86,15690
08:00 27.05.22,1854.12,1853.48,1855.64,1852.46,17967
09:00 27.05.22,1858.22,1854.12,1858.43,1853.87,22585
10:00 27.05.22,1856.7,1858.23,1860.34,1856.6,23950
11:00 27.05.22,1858.55,1856.66,1860.24,1856.6,19101
12:00 27.05.22,1857.68,1858.58,1860.24,1857.31,20515
13:00 27.05.22,1858.25,1857.69,1860.16,1857.22,30371
14:00 27.05.22,1855.69,1858.31,1861.87,1850.42,51613
15:00 27.05.22,1855.96,1855.65,1861.21,1854.92,52304
16:00 27.05.22,1854.66,1855.95,1857.28,1852.63,43848
17:00 27.05.22,1854.56,1854.86,1855.71,1851,33519
18:00 27.05.22,1853.1,1854.57,1854.9,1851.91,23832
19:00 27.05.22,1853.22,1853.05,1854.25,1851.89,19844
20:00 27.05.22,1852.86,1853.2,1853.88,1851.95,13218
21:00 27.05.22,1853.39,1852.91,1854.77,1852.67,14442
00:00 30.05.22,1850.79,1852.05,1853.84,1850.77,6217
01:00 30.05.22,1849.82,1850.79,1850.88,1847.77,8197
02:00 30.05.22,1850.35,1849.81,1851.98,1849.29,12061
03:00 30.05.22,1856.66,1850.28,1857.34,1848.63,24452
04:00 30.05.22,1858.88,1856.66,1860.05,1856.66,21867
05:00 30.05.22,1860.49,1858.9,1860.81,1857.79,13502
06:00 30.05.22,1860.94,1860.48,1861.83,1859.32,14496
07:00 30.05.22,1862.06,1860.94,1863.27,1860.73,18146
08:00 30.05.22,1861.13,1862.05,1863.93,1860.79,20003
09:00 30.05.22,1858.59,1861.13,1863.81,1858.31,20620
10:00 30.05.22,1858.84,1858.6,1860.04,1856.18,20606
11:00 30.05.22,1858.08,1858.81,1859.14,1856.79,13913
12:00 30.05.22,1855.04,1858.08,1859.32,1854.33,16783
13:00 30.05.22,1854.33,1855.04,1856.41,1854.12,14454
14:00 30.05.22,1855.22,1854.35,1856.11,1854,15646
15:00 30.05.22,1859.01,1855.24,1861.04,1854.99,26549
16:00 30.05.22,1858.49,1858.99,1859.05,1854.21,25753
17:00 30.05.22,1855.59,1858.48,1858.54,1854.89,14141
18:00 30.05.22,1856.24,1855.58,1856.77,1855.08,7502
19:00 30.05.22,1855.37,1856.23,1856.34,1855.33,1407
20:00 30.05.22,1855.37,1855.37,1855.37,1855.37,2
00:00 31.05.22,1854.31,1855.67,1856.8,1854.12,5984
01:00 31.05.22,1852.33,1854.3,1854.89,1851.98,9868
02:00 31.05.22,1846.36,1852.35,1852.56,1846.01,27238
03:00 31.05.22,1849.01,1846.35,1849.3,1845.83,29682
04:00 31.05.22,1851.22,1849,1851.24,1848.33,16573
05:00 31.05.22,1852.16,1851.22,1853.32,1850.83,15154
06:00 31.05.22,1851.54,1852.14,1853.52,1851.04,12659
07:00 31.05.22,1852.95,1851.54,1854.41,1851.53,17203
08:00 31.05.22,1854.29,1852.93,1856.3,1852.43,25727
09:00 31.05.22,1854.65,1854.28,1855.85,1853.68,21442
10:00 31.05.22,1852.54,1854.62,1857.03,1852.01,21203
11:00 31.05.22,1850.1,1852.54,1853.97,1848.98,25450
12:00 31.05.22,1849.05,1850.12,1850.99,1847.26,24282
13:00 31.05.22,1848.74,1849.05,1850.57,1844.44,30740
14:00 31.05.22,1848.86,1848.76,1852.19,1847.06,40588
15:00 31.05.22,1850.94,1848.79,1855.27,1848.34,44235
16:00 31.05.22,1845.18,1850.93,1851.14,1839.68,57429
17:00 31.05.22,1843.5,1845.16,1847,1840.08,40006
18:00 31.05.22,1845.88,1843.48,1845.99,1841.77,27634
19:00 31.05.22,1842.52,1845.83,1846.16,1842.35,24740
20:00 31.05.22,1840.72,1842.5,1843.26,1839.72,25919
21:00 31.05.22,1836.02,1840.72,1840.72,1835.02,36035
22:00 31.05.22,1837.08,1835.83,1838.33,1835.34,14081
00:00 01.06.22,1837.72,1835.06,1838.37,1835.06,4818
01:00 01.06.22,1836.35,1837.71,1837.84,1836.04,8289
02:00 01.06.22,1834.35,1836.37,1836.52,1834.12,20128
03:00 01.06.22,1835.04,1834.34,1836.28,1833.21,29601
04:00 01.06.22,1836.89,1834.99,1837.88,1834.13,20327
05:00 01.06.22,1836.67,1836.88,1837.78,1836.39,12520
06:00 01.06.22,1833.43,1836.68,1836.69,1831.78,20025
07:00 01.06.22,1832.33,1833.41,1833.55,1829.47,24223
08:00 01.06.22,1833.49,1832.3,1835.13,1832.11,25139
09:00 01.06.22,1833.63,1833.54,1836.77,1831.38,27379
10:00 01.06.22,1830.03,1833.63,1837.09,1829.36,26403
11:00 01.06.22,1831.46,1830.05,1831.88,1828.38,26814
12:00 01.06.22,1831.96,1831.47,1833.26,1829.12,18367
13:00 01.06.22,1829.68,1831.97,1832.46,1829.16,21868
14:00 01.06.22,1844.06,1829.66,1844.67,1828.83,53564
15:00 01.06.22,1845.21,1844.19,1849.03,1843.98,57595
16:00 01.06.22,1843.37,1845.08,1845.73,1837.77,63219
17:00 01.06.22,1845.53,1843.35,1847.58,1842.31,32389
18:00 01.06.22,1847.52,1845.52,1849.8,1844.56,32137
19:00 01.06.22,1847.74,1847.51,1849.81,1844.97,24338
20:00 01.06.22,1848.78,1847.74,1849.87,1846.67,19367
21:00 01.06.22,1847.25,1848.74,1849.31,1846.97,19052
22:00 01.06.22,1846.21,1847.23,1847.73,1846.09,7190
00:00 02.06.22,1847,1845.65,1847.2,1845.65,5262
01:00 02.06.22,1845.92,1847.01,1847.11,1845.37,7611
02:00 02.06.22,1847.21,1845.92,1848.87,1845.53,16363
03:00 02.06.22,1844.8,1847.18,1847.47,1844.73,20037
04:00 02.06.22,1844.3,1844.8,1846.45,1844.02,16822
05:00 02.06.22,1844.75,1844.28,1846.11,1844.13,11306
06:00 02.06.22,1844.94,1844.74,1846.01,1844.25,11607
07:00 02.06.22,1848.14,1844.98,1848.89,1844.02,23345
08:00 02.06.22,1851.84,1848.09,1852.75,1847.98,27614
09:00 02.06.22,1851.09,1851.87,1853.21,1849.63,22685
10:00 02.06.22,1852.01,1851.1,1852.63,1850.49,16729
11:00 02.06.22,1854,1852.02,1854.88,1852.01,18265
12:00 02.06.22,1855.03,1854.01,1856.9,1853.7,21748
13:00 02.06.22,1855.77,1855.05,1856.63,1854.82,20089
14:00 02.06.22,1856.48,1855.76,1858.67,1850.8,49021
15:00 02.06.22,1863.88,1856.48,1867.14,1856.48,53700
16:00 02.06.22,1865.36,1863.89,1869.46,1863.29,48861
17:00 02.06.22,1867.87,1865.32,1869.67,1865.32,30126
18:00 02.06.22,1867.72,1867.87,1870.38,1867.66,23892
19:00 02.06.22,1867.98,1867.72,1868.91,1866.38,20743
20:00 02.06.22,1869.29,1867.98,1869.95,1867.3,19396
21:00 02.06.22,1869.55,1869.27,1870.18,1868.91,17482
22:00 02.06.22,1868.39,1869.58,1870.27,1867.85,8979
00:00 03.06.22,1869.39,1868.3,1869.47,1868.22,3734
01:00 03.06.22,1869.82,1869.42,1870.5,1868.93,7850
02:00 03.06.22,1873.19,1869.83,1873.96,1868.09,21786
03:00 03.06.22,1871.83,1873.21,1873.68,1870.59,18639
04:00 03.06.22,1870.18,1871.81,1872.27,1869.89,12491
05:00 03.06.22,1868.85,1870.17,1870.56,1867.71,13142
06:00 03.06.22,1867.78,1868.85,1868.87,1866.69,11625
07:00 03.06.22,1868.32,1867.81,1869.09,1867.11,11739
08:00 03.06.22,1865.81,1868.22,1869.08,1865.49,16356
09:00 03.06.22,1864.55,1865.81,1866.78,1864.24,19432
10:00 03.06.22,1864.74,1864.55,1866.35,1864.29,14404
11:00 03.06.22,1864.74,1864.78,1865.23,1863.26,14937
12:00 03.06.22,1866.03,1864.73,1866.43,1864.25,14634
13:00 03.06.22,1863.66,1866.04,1867.75,1863.36,23018
14:00 03.06.22,1858.2,1863.68,1866.74,1856.54,47704
15:00 03.06.22,1863.21,1858.25,1864.41,1856.93,45246
16:00 03.06.22,1857.6,1863.06,1865.09,1857.42,41001
17:00 03.06.22,1851.81,1857.61,1857.8,1851.5,42930
18:00 03.06.22,1850.79,1851.81,1851.81,1847.84,32419
19:00 03.06.22,1848.84,1850.8,1851.19,1847.25,26951
20:00 03.06.22,1850.74,1848.84,1850.95,1847.54,15172
21:00 03.06.22,1850.62,1850.73,1851.32,1848.2,18474
00:00 06.06.22,1852.02,1850.78,1852.16,1848.98,7114
01:00 06.06.22,1851.44,1852,1853.2,1851.41,8029
02:00 06.06.22,1850.77,1851.47,1853.42,1850.38,15184
03:00 06.06.22,1853.08,1850.77,1854.02,1850.48,30474
04:00 06.06.22,1854.47,1853.07,1854.78,1853.06,13813
05:00 06.06.22,1856,1854.46,1856.23,1854.22,13694
06:00 06.06.22,1855.27,1855.99,1856.58,1855.08,9505
07:00 06.06.22,1855.1,1855.26,1856.24,1853.74,15996
08:00 06.06.22,1853.85,1855.01,1855.46,1853.23,21274
09:00 06.06.22,1852.13,1853.83,1855.78,1851.47,29497
10:00 06.06.22,1851.53,1852.09,1853.66,1850.82,23181
11:00 06.06.22,1853.84,1851.53,1853.89,1851.12,18975
12:00 06.06.22,1852.78,1853.84,1855.35,1851.78,21991
13:00 06.06.22,1853.75,1852.77,1854.95,1852.61,20500
14:00 06.06.22,1853.51,1853.76,1857.74,1850.73,37670
15:00 06.06.22,1850.38,1853.48,1854.18,1848.73,41009
16:00 06.06.22,1848.09,1850.32,1850.32,1845.37,44766
17:00 06.06.22,1843.45,1848.08,1848.27,1841.74,38831
18:00 06.06.22,1842.21,1843.49,1843.99,1841.49,26059
19:00 06.06.22,1841.72,1842.22,1843.72,1840.81,21821
20:00 06.06.22,1841.41,1841.63,1842.46,1840.56,18270
21:00 06.06.22,1842.05,1841.4,1842.42,1841.07,16044
22:00 06.06.22,1841.08,1841.99,1842.43,1840.99,6850
00:00 07.06.22,1841.46,1840.45,1841.9,1839.81,5152
01:00 07.06.22,1839.35,1841.55,1841.64,1837.85,11598
02:00 07.06.22,1838.97,1839.33,1840.32,1837.66,17791
03:00 07.06.22,1840.84,1838.97,1841.05,1836.68,32390
04:00 07.06.22,1841.42,1840.88,1841.93,1839.33,16038
05:00 07.06.22,1840.1,1841.39,1842.48,1840.08,12823
06:00 07.06.22,1842.28,1840.09,1844.46,1839.97,18836
07:00 07.06.22,1838.72,1842.29,1842.73,1838.7,18548
08:00 07.06.22,1841.48,1838.73,1842.96,1838.38,23090
09:00 07.06.22,1842.02,1841.46,1846.27,1841.45,26856
10:00 07.06.22,1846.54,1842.04,1848.4,1842.02,27244
11:00 07.06.22,1847.24,1846.55,1848.83,1846.32,20894
12:00 07.06.22,1850.45,1847.24,1851.87,1846.01,25032
13:00 07.06.22,1847.2,1850.46,1851.01,1847.18,26341
14:00 07.06.22,1844.96,1847.21,1849.4,1842.6,33972
15:00 07.06.22,1851.42,1844.94,1853.45,1842.27,49868
16:00 07.06.22,1851.02,1851.42,1852.51,1847.02,45305
17:00 07.06.22,1851.31,1851.05,1852.34,1849.39,28598
18:00 07.06.22,1851,1851.33,1852.9,1849.9,20765
19:00 07.06.22,1850.11,1850.99,1851.29,1848.64,21316
20:00 07.06.22,1854.21,1850.14,1854.56,1849.97,20129
21:00 07.06.22,1854.27,1854.2,1855.43,1853.1,20208
22:00 07.06.22,1852.06,1854.07,1854.48,1851.57,11388
00:00 08.06.22,1852.56,1849.88,1852.73,1849.81,5823
01:00 08.06.22,1853.48,1852.6,1853.59,1851.09,9853
02:00 08.06.22,1850.15,1853.47,1853.63,1849.45,22227
03:00 08.06.22,1849.1,1850.16,1850.67,1848.18,28541
04:00 08.06.22,1848.97,1849.1,1850.47,1848.71,14132
05:00 08.06.22,1846.74,1848.97,1848.98,1846.62,13066
06:00 08.06.22,1847.37,1846.69,1849.04,1845.66,14650
07:00 08.06.22,1849.45,1847.38,1849.48,1846.81,14115
08:00 08.06.22,1849.41,1849.44,1850.23,1848.77,21732
09:00 08.06.22,1849.9,1849.41,1851.17,1846.38,24850
10:00 08.06.22,1847.34,1849.9,1850.41,1846.63,22340
11:00 08.06.22,1849.43,1847.33,1850.01,1847.18,16965
12:00 08.06.22,1847.37,1849.44,1851.3,1847.12,22541
13:00 08.06.22,1851.44,1847.38,1851.61,1847,25490
14:00 08.06.22,1852,1851.44,1853.28,1844.41,43509
15:00 08.06.22,1852.46,1851.98,1855.96,1851.09,45900
16:00 08.06.22,1856.04,1852.47,1856.62,1852.07,42463
17:00 08.06.22,1858.29,1856.06,1859.52,1855.7,35114
18:00 08.06.22,1855.34,1858.21,1858.74,1854.54,23779
19:00 08.06.22,1854.51,1855.36,1855.8,1852.81,26452
20:00 08.06.22,1853.15,1854.46,1855.01,1852.4,15438
21:00 08.06.22,1852.38,1853.15,1853.89,1852,16433
22:00 08.06.22,1853.09,1852.36,1853.23,1848.85,8157
00:00 09.06.22,1853.78,1852.16,1854.32,1851.81,5413
01:00 09.06.22,1852.67,1853.79,1854.13,1852.6,6996
02:00 09.06.22,1851.78,1852.66,1853.69,1851.44,14214
03:00 09.06.22,1851.08,1851.81,1853.97,1850.85,20691
04:00 09.06.22,1852.85,1851.08,1852.94,1850.81,14992
05:00 09.06.22,1854.99,1852.84,1855.23,1852.47,17907
06:00 09.06.22,1854.02,1854.97,1855.16,1854.02,8406
07:00 09.06.22,1851.19,1853.98,1854.91,1850.79,20308
08:00 09.06.22,1850.5,1851.17,1852.16,1849.35,25418
09:00 09.06.22,1850.03,1850.52,1852.52,1848.89,28390
10:00 09.06.22,1849.58,1850.07,1850.51,1847.49,22634
11:00 09.06.22,1849.08,1849.58,1850.34,1848.15,18277
12:00 09.06.22,1849.15,1849.04,1850.82,1847.9,20052
13:00 09.06.22,1846.12,1849.15,1849.88,1844.62,34201
14:00 09.06.22,1850.29,1846.12,1852.43,1843.68,53030
15:00 09.06.22,1846.59,1850.29,1851.18,1845.55,55536
16:00 09.06.22,1842.48,1846.6,1846.91,1839.83,55524
17:00 09.06.22,1845.66,1842.46,1845.74,1841.89,37708
18:00 09.06.22,1848.58,1845.68,1850.03,1844.99,28690
19:00 09.06.22,1848.63,1848.58,1850.4,1847.99,25797
20:00 09.06.22,1849.3,1848.63,1849.88,1847.63,19666
21:00 09.06.22,1846.94,1849.3,1850.04,1846.64,19443
22:00 09.06.22,1847.63,1847.02,1848.17,1846.62,7933
00:00 10.06.22,1846.48,1848.71,1848.71,1846.39,4673
01:00 10.06.22,1846.9,1846.47,1847.43,1846.18,6545
02:00 10.06.22,1847.56,1846.87,1847.62,1845.6,15488
03:00 10.06.22,1845.21,1847.53,1848.19,1844.81,21525
04:00 10.06.22,1845.91,1845.25,1846.67,1844.77,15989
05:00 10.06.22,1844.74,1845.91,1846.13,1844.41,10859
06:00 10.06.22,1843.15,1844.73,1845.97,1843.15,11000
07:00 10.06.22,1844.72,1843.15,1845.25,1843.07,19301
08:00 10.06.22,1844.32,1844.73,1845.94,1843.49,23028
09:00 10.06.22,1845.44,1844.32,1847.47,1843.69,31763
10:00 10.06.22,1844.61,1845.39,1846.87,1844.23,21326
11:00 10.06.22,1842.74,1844.64,1845.11,1842.22,23442
12:00 10.06.22,1842.65,1842.74,1843.66,1841.7,20235
13:00 10.06.22,1834.8,1842.66,1843.37,1833.49,38805
14:00 10.06.22,1838.14,1834.79,1845.69,1824.92,73827
15:00 10.06.22,1833.57,1838.13,1843.58,1828.17,73373
16:00 10.06.22,1855.76,1832.75,1859.41,1828.88,77193
17:00 10.06.22,1867.18,1855.84,1867.64,1854.99,59653
18:00 10.06.22,1871.6,1867.17,1875.84,1865.85,52459
19:00 10.06.22,1869.69,1871.6,1873.43,1869.39,33534
20:00 10.06.22,1873.36,1869.66,1875.16,1868.55,34470
21:00 10.06.22,1871.8,1873.39,1874.46,1870.89,30066
00:00 13.06.22,1876.14,1874.86,1878.99,1873.25,18953
01:00 13.06.22,1876.89,1876.13,1876.91,1874.6,14889
02:00 13.06.22,1872.54,1876.93,1877.28,1872.23,24527
03:00 13.06.22,1862.67,1872.56,1872.57,1862.33,40804
04:00 13.06.22,1863.48,1862.68,1863.81,1860.11,28596
05:00 13.06.22,1863.47,1863.49,1865.51,1862.97,18471
06:00 13.06.22,1863.3,1863.51,1863.51,1861.22,16835
