===============================================================================
Id,ETH-USD,len,datetime,open,high,low,close,volume,openinterest,adjclose,ETH_GTrends,len,datetime,open,high,low,close,volume,openinterest,Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,ETH-USD,ETH_GTrends
1092,ETH-USD,1092,2020-12-27 23:59:59.999989,635.89,711.39,628.33,682.64,26093552821.0,0.0,682.642334,ETH_GTrends,156,2020-12-27 23:59:59.999989,0.0,0.0,0.0,24.0,0.0,0.0,Sentiment,1092,737786.9999999999,Broker,1092,13784.403999999922,13784.403999999922,BuySell,1092,,,BuySell,1092,,,DataTrades,1092,,
1093,ETH-USD,1093,2020-12-28 23:59:59.999989,683.21,745.88,683.21,730.4,24222565862.0,0.0,730.397339,ETH_GTrends,156,2020-12-27 23:59:59.999989,0.0,0.0,0.0,24.0,0.0,0.0,Sentiment,1093,737787.9999999999,Broker,1093,13784.403999999922,13784.403999999922,BuySell,1093,,,BuySell,1093,,,DataTrades,1093,,
1094,ETH-USD,1094,2020-12-29 23:59:59.999989,730.36,737.95,692.15,731.52,18710683199.0,0.0,731.520142,ETH_GTrends,156,2020-12-27 23:59:59.999989,0.0,0.0,0.0,24.0,0.0,0.0,Sentiment,1094,737788.9999999999,Broker,1094,13784.403999999922,13784.403999999922,BuySell,1094,,,BuySell,1094,,,DataTrades,1094,,
1095,ETH-USD,1095,2020-12-30 23:59:59.999989,731.47,754.3,720.99,751.62,17294574210.0,0.0,751.618958,ETH_GTrends,156,2020-12-27 23:59:59.999989,0.0,0.0,0.0,24.0,0.0,0.0,Sentiment,1095,737789.9999999999,Broker,1095,13784.403999999922,13784.403999999922,BuySell,1095,,,BuySell,1095,,,DataTrades,1095,,
1096,ETH-USD,1096,2020-12-31 23:59:59.999989,751.63,754.3,726.51,737.8,13926846861.0,0.0,737.803406,ETH_GTrends,156,2020-12-27 23:59:59.999989,0.0,0.0,0.0,24.0,0.0,0.0,Sentiment,1096,737790.9999999999,Broker,1096,13784.403999999922,13784.403999999922,BuySell,1096,,,BuySell,1096,,,DataTrades,1096,,
1097,ETH-USD,1097,2021-01-01 23:59:59.999989,737.71,749.2,719.79,730.37,13652004358.0,0.0,730.367554,ETH_GTrends,156,2020-12-27 23:59:59.999989,0.0,0.0,0.0,24.0,0.0,0.0,Sentiment,1097,737791.9999999999,Broker,1097,13784.403999999922,13784.403999999922,BuySell,1097,,,BuySell,1097,,,DataTrades,1097,,
1098,ETH-USD,1098,2021-01-02 23:59:59.999989,730.4,786.8,718.11,774.53,19740771179.0,0.0,774.534973,ETH_GTrends,156,2020-12-27 23:59:59.999989,0.0,0.0,0.0,24.0,0.0,0.0,Sentiment,1098,737792.9999999999,Broker,1098,13784.403999999922,13784.403999999922,BuySell,1098,,,BuySell,1098,,,DataTrades,1098,,
1099,ETH-USD,1099,2021-01-03 23:59:59.999989,774.51,1006.57,771.56,975.51,45200463368.0,0.0,975.50769,ETH_GTrends,157,2021-01-03 23:59:59.999989,0.0,0.0,0.0,60.0,0.0,0.0,Sentiment,1099,737793.9999999999,Broker,1099,13784.403999999922,13784.403999999922,BuySell,1099,,,BuySell,1099,,,DataTrades,1099,,
1100,ETH-USD,1100,2021-01-04 23:59:59.999989,977.06,1153.19,912.31,1040.23,56945985763.0,0.0,1040.233032,ETH_GTrends,157,2021-01-03 23:59:59.999989,0.0,0.0,0.0,60.0,0.0,0.0,Sentiment,1100,737794.9999999999,Broker,1100,13784.403999999922,13784.403999999922,BuySell,1100,,,BuySell,1100,,,DataTrades,1100,,
1101,ETH-USD,1101,2021-01-05 23:59:59.999989,1041.5,1129.37,986.81,1100.01,41535932781.0,0.0,1100.006104,ETH_GTrends,157,2021-01-03 23:59:59.999989,0.0,0.0,0.0,60.0,0.0,0.0,Sentiment,1101,737795.9999999999,Broker,1101,13784.403999999922,13784.403999999922,BuySell,1101,,,BuySell,1101,,,DataTrades,1101,,
1102,ETH-USD,1102,2021-01-06 23:59:59.999989,1101.01,1209.43,1064.23,1207.11,44699914188.0,0.0,1207.112183,ETH_GTrends,157,2021-01-03 23:59:59.999989,0.0,0.0,0.0,60.0,0.0,0.0,Sentiment,1102,737796.9999999999,Broker,1102,13784.403999999922,13784.403999999922,BuySell,1102,,,BuySell,1102,,,DataTrades,1102,,
1103,ETH-USD,1103,2021-01-07 23:59:59.999989,1208.08,1282.58,1167.44,1225.68,40468027280.0,0.0,1225.678101,ETH_GTrends,157,2021-01-03 23:59:59.999989,0.0,0.0,0.0,60.0,0.0,0.0,Sentiment,1103,737797.9999999999,Broker,1103,13784.403999999922,13784.403999999922,BuySell,1103,,,BuySell,1103,,,DataTrades,1103,,
1104,ETH-USD,1104,2021-01-08 23:59:59.999989,1225.97,1273.83,1076.08,1224.2,44334826666.0,0.0,1224.197144,ETH_GTrends,157,2021-01-03 23:59:59.999989,0.0,0.0,0.0,60.0,0.0,0.0,Sentiment,1104,737798.9999999999,Broker,1104,13784.403999999922,13784.403999999922,BuySell,1104,,,BuySell,1104,,,DataTrades,1104,,
1105,ETH-USD,1105,2021-01-09 23:59:59.999989,1223.74,1303.87,1182.27,1281.08,33233105361.0,0.0,1281.077271,ETH_GTrends,157,2021-01-03 23:59:59.999989,0.0,0.0,0.0,60.0,0.0,0.0,Sentiment,1105,737799.9999999999,Broker,1105,13784.403999999922,13784.403999999922,BuySell,1105,,,BuySell,1105,,,DataTrades,1105,,
1106,ETH-USD,1106,2021-01-10 23:59:59.999989,1280.87,1347.93,1194.72,1262.25,40616938053.0,0.0,1262.246704,ETH_GTrends,158,2021-01-10 23:59:59.999989,0.0,0.0,0.0,52.0,0.0,0.0,Sentiment,1106,737800.9999999999,Broker,1106,13784.403999999922,13784.403999999922,BuySell,1106,,,BuySell,1106,,,DataTrades,1106,,
1107,ETH-USD,1107,2021-01-11 23:59:59.999989,1261.62,1261.62,924.92,1090.15,60733630300.0,0.0,1090.145386,ETH_GTrends,158,2021-01-10 23:59:59.999989,0.0,0.0,0.0,52.0,0.0,0.0,Sentiment,1107,737801.9999999999,Broker,1107,13784.403999999922,13784.403999999922,BuySell,1107,,,BuySell,1107,,,DataTrades,1107,,
1108,ETH-USD,1108,2021-01-12 23:59:59.999989,1088.53,1149.24,1012.76,1043.43,37494601692.0,0.0,1043.43457,ETH_GTrends,158,2021-01-10 23:59:59.999989,0.0,0.0,0.0,52.0,0.0,0.0,Sentiment,1108,737802.9999999999,Broker,1108,13784.403999999922,13784.403999999922,BuySell,1108,,,BuySell,1108,,,DataTrades,1108,,
1109,ETH-USD,1109,2021-01-13 23:59:59.999989,1043.74,1134.34,994.55,1130.74,30109792795.0,0.0,1130.73938,ETH_GTrends,158,2021-01-10 23:59:59.999989,0.0,0.0,0.0,52.0,0.0,0.0,Sentiment,1109,737803.9999999999,Broker,1109,13784.403999999922,13784.403999999922,BuySell,1109,,,BuySell,1109,,,DataTrades,1109,,
1110,ETH-USD,1110,2021-01-14 23:59:59.999989,1130.23,1244.16,1093.06,1218.45,33410915929.0,0.0,1218.453003,ETH_GTrends,158,2021-01-10 23:59:59.999989,0.0,0.0,0.0,52.0,0.0,0.0,Sentiment,1110,737804.9999999999,Broker,1110,13784.403999999922,13784.403999999922,BuySell,1110,,,BuySell,1110,,,DataTrades,1110,,
1111,ETH-USD,1111,2021-01-15 23:59:59.999989,1221.88,1250.51,1090.72,1171.83,35972039310.0,0.0,1171.834595,ETH_GTrends,158,2021-01-10 23:59:59.999989,0.0,0.0,0.0,52.0,0.0,0.0,Sentiment,1111,737805.9999999999,Broker,1111,13784.403999999922,13784.403999999922,BuySell,1111,,,BuySell,1111,,,DataTrades,1111,,
1112,ETH-USD,1112,2021-01-16 23:59:59.999989,1171.44,1290.05,1157.62,1233.54,32319240157.0,0.0,1233.537598,ETH_GTrends,158,2021-01-10 23:59:59.999989,0.0,0.0,0.0,52.0,0.0,0.0,Sentiment,1112,737806.9999999999,Broker,1112,13784.403999999922,13784.403999999922,BuySell,1112,,,BuySell,1112,,,DataTrades,1112,,
1113,ETH-USD,1113,2021-01-17 23:59:59.999989,1233.45,1265.64,1174.39,1230.17,29258032819.0,0.0,1230.172241,ETH_GTrends,159,2021-01-17 23:59:59.999989,0.0,0.0,0.0,47.0,0.0,0.0,Sentiment,1113,737807.9999999999,Broker,1113,13784.403999999922,13784.403999999922,BuySell,1113,,,BuySell,1113,,,DataTrades,1113,,
1114,ETH-USD,1114,2021-01-18 23:59:59.999989,1230.31,1259.45,1187.31,1257.28,25817455560.0,0.0,1257.279541,ETH_GTrends,159,2021-01-17 23:59:59.999989,0.0,0.0,0.0,47.0,0.0,0.0,Sentiment,1114,737808.9999999999,Broker,1114,13784.403999999922,13784.403999999922,BuySell,1114,,,BuySell,1114,,,DataTrades,1114,,
1115,ETH-USD,1115,2021-01-19 23:59:59.999989,1257.43,1432.3,1254.52,1377.3,47195935190.0,0.0,1377.295898,ETH_GTrends,159,2021-01-17 23:59:59.999989,0.0,0.0,0.0,47.0,0.0,0.0,Sentiment,1115,737809.9999999999,Broker,1115,13784.403999999922,13784.403999999922,BuySell,1115,,,BuySell,1115,,,DataTrades,1115,,
1116,ETH-USD,1116,2021-01-20 23:59:59.999989,1375.25,1405.74,1243.3,1382.27,46784030909.0,0.0,1382.274048,ETH_GTrends,159,2021-01-17 23:59:59.999989,0.0,0.0,0.0,47.0,0.0,0.0,Sentiment,1116,737810.9999999999,Broker,1116,13784.403999999922,13784.403999999922,BuySell,1116,,,BuySell,1116,,,DataTrades,1116,,
1117,ETH-USD,1117,2021-01-21 23:59:59.999989,1382.68,1382.68,1098.48,1121.57,45932464754.0,0.0,1121.570923,ETH_GTrends,159,2021-01-17 23:59:59.999989,0.0,0.0,0.0,47.0,0.0,0.0,Sentiment,1117,737811.9999999999,Broker,1117,13784.403999999922,13784.403999999922,BuySell,1117,,,BuySell,1117,,,DataTrades,1117,,
1118,ETH-USD,1118,2021-01-22 23:59:59.999989,1118.89,1271.69,1046.6,1236.51,43918338506.0,0.0,1236.512207,ETH_GTrends,159,2021-01-17 23:59:59.999989,0.0,0.0,0.0,47.0,0.0,0.0,Sentiment,1118,737812.9999999999,Broker,1118,13784.403999999922,13784.403999999922,BuySell,1118,,,BuySell,1118,,,DataTrades,1118,,
1119,ETH-USD,1119,2021-01-23 23:59:59.999989,1235.27,1272.15,1200.89,1230.99,27253895441.0,0.0,1230.990601,ETH_GTrends,159,2021-01-17 23:59:59.999989,0.0,0.0,0.0,47.0,0.0,0.0,Sentiment,1119,737813.9999999999,Broker,1119,13784.403999999922,13784.403999999922,BuySell,1119,,,BuySell,1119,,,DataTrades,1119,,
1120,ETH-USD,1120,2021-01-24 23:59:59.999989,1231.21,1395.11,1225.27,1391.61,36418163554.0,0.0,1391.609375,ETH_GTrends,160,2021-01-24 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1120,737814.9999999999,Broker,1120,13784.403999999922,13784.403999999922,BuySell,1120,,,BuySell,1120,,,DataTrades,1120,,
1121,ETH-USD,1121,2021-01-25 23:59:59.999989,1390.64,1467.78,1304.97,1324.41,43565777745.0,0.0,1324.414795,ETH_GTrends,160,2021-01-24 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1121,737815.9999999999,Broker,1121,13784.403999999922,13784.403999999922,BuySell,1121,,,BuySell,1121,,,DataTrades,1121,,
1122,ETH-USD,1122,2021-01-26 23:59:59.999989,1323.74,1376.09,1253.34,1357.06,41572917750.0,0.0,1357.058105,ETH_GTrends,160,2021-01-24 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1122,737816.9999999999,Broker,1122,13784.403999999922,13784.403999999922,BuySell,1122,,,BuySell,1122,,,DataTrades,1122,,
1123,ETH-USD,1123,2021-01-27 23:59:59.999989,1358.33,1368.07,1215.31,1253.19,39394416990.0,0.0,1253.187134,ETH_GTrends,160,2021-01-24 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1123,737817.9999999999,Broker,1123,13784.403999999922,13784.403999999922,BuySell,1123,,,BuySell,1123,,,DataTrades,1123,,
1124,ETH-USD,1124,2021-01-28 23:59:59.999989,1251.28,1356.29,1226.17,1332.49,34637234789.0,0.0,1332.492188,ETH_GTrends,160,2021-01-24 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1124,737818.9999999999,Broker,1124,13784.403999999922,13784.403999999922,BuySell,1124,,,BuySell,1124,,,DataTrades,1124,,
1125,ETH-USD,1125,2021-01-29 23:59:59.999989,1369.09,1428.98,1292.24,1382.52,53611955259.0,0.0,1382.522827,ETH_GTrends,160,2021-01-24 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1125,737819.9999999999,Broker,1125,13784.403999999922,13784.403999999922,BuySell,1125,,,BuySell,1125,,,DataTrades,1125,,
1126,ETH-USD,1126,2021-01-30 23:59:59.999989,1382.23,1402.4,1328.53,1376.12,30616574234.0,0.0,1376.115479,ETH_GTrends,160,2021-01-24 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1126,737820.9999999999,Broker,1126,13784.403999999922,13784.403999999922,BuySell,1126,,,BuySell,1126,,,DataTrades,1126,,
1127,ETH-USD,1127,2021-01-31 23:59:59.999989,1376.82,1378.92,1288.5,1314.99,25198853581.0,0.0,1314.986206,ETH_GTrends,161,2021-01-31 23:59:59.999989,0.0,0.0,0.0,58.0,0.0,0.0,Sentiment,1127,737821.9999999999,Broker,1127,13784.403999999922,13784.403999999922,BuySell,1127,,,BuySell,1127,,,DataTrades,1127,,
1128,ETH-USD,1128,2021-02-01 23:59:59.999989,1314.86,1373.85,1274.36,1369.04,29210670920.0,0.0,1369.040527,ETH_GTrends,161,2021-01-31 23:59:59.999989,0.0,0.0,0.0,58.0,0.0,0.0,Sentiment,1128,737822.9999999999,Broker,1128,13784.403999999922,13784.403999999922,BuySell,1128,,,BuySell,1128,,,DataTrades,1128,,
1129,ETH-USD,1129,2021-02-02 23:59:59.999989,1369.51,1542.99,1362.77,1515.19,45437142801.0,0.0,1515.193726,ETH_GTrends,161,2021-01-31 23:59:59.999989,0.0,0.0,0.0,58.0,0.0,0.0,Sentiment,1129,737823.9999999999,Broker,1129,13784.403999999922,13784.403999999922,BuySell,1129,,,BuySell,1129,,,DataTrades,1129,,
1130,ETH-USD,1130,2021-02-03 23:59:59.999989,1514.77,1660.91,1510.01,1660.91,41874566399.0,0.0,1660.909546,ETH_GTrends,161,2021-01-31 23:59:59.999989,0.0,0.0,0.0,58.0,0.0,0.0,Sentiment,1130,737824.9999999999,Broker,1130,13784.403999999922,13784.403999999922,BuySell,1130,,,BuySell,1130,,,DataTrades,1130,,
1131,ETH-USD,1131,2021-02-04 23:59:59.999989,1661.17,1689.19,1561.85,1594.76,44396871836.0,0.0,1594.762695,ETH_GTrends,161,2021-01-31 23:59:59.999989,0.0,0.0,0.0,58.0,0.0,0.0,Sentiment,1131,737825.9999999999,Broker,1131,13784.403999999922,13784.403999999922,BuySell,1131,,,BuySell,1131,,,DataTrades,1131,,
1132,ETH-USD,1132,2021-02-05 23:59:59.999989,1594.79,1756.51,1594.79,1718.65,40108628454.0,0.0,1718.650879,ETH_GTrends,161,2021-01-31 23:59:59.999989,0.0,0.0,0.0,58.0,0.0,0.0,Sentiment,1132,737826.9999999999,Broker,1132,13784.403999999922,13784.403999999922,BuySell,1132,,,BuySell,1132,,,DataTrades,1132,,
1133,ETH-USD,1133,2021-02-06 23:59:59.999989,1717.8,1738.31,1649.07,1677.85,39873420648.0,0.0,1677.846802,ETH_GTrends,161,2021-01-31 23:59:59.999989,0.0,0.0,0.0,58.0,0.0,0.0,Sentiment,1133,737827.9999999999,Broker,1133,13784.403999999922,13784.403999999922,BuySell,1133,,,BuySell,1133,,,DataTrades,1133,,
1134,ETH-USD,1134,2021-02-07 23:59:59.999989,1677.61,1690.04,1501.75,1614.23,39889440151.0,0.0,1614.227783,ETH_GTrends,162,2021-02-07 23:59:59.999989,0.0,0.0,0.0,61.0,0.0,0.0,Sentiment,1134,737828.9999999999,Broker,1134,13784.403999999922,13784.403999999922,BuySell,1134,,,BuySell,1134,,,DataTrades,1134,,
1135,ETH-USD,1135,2021-02-08 23:59:59.999989,1613.64,1770.59,1571.58,1746.62,48012285956.0,0.0,1746.616821,ETH_GTrends,162,2021-02-07 23:59:59.999989,0.0,0.0,0.0,61.0,0.0,0.0,Sentiment,1135,737829.9999999999,Broker,1135,13784.403999999922,13784.403999999922,BuySell,1135,,,BuySell,1135,,,DataTrades,1135,,
1136,ETH-USD,1136,2021-02-09 23:59:59.999989,1746.93,1815.96,1711.62,1768.04,44180727529.0,0.0,1768.035034,ETH_GTrends,162,2021-02-07 23:59:59.999989,0.0,0.0,0.0,61.0,0.0,0.0,Sentiment,1136,737830.9999999999,Broker,1136,13784.403999999922,13784.403999999922,BuySell,1136,,,BuySell,1136,,,DataTrades,1136,,
1137,ETH-USD,1137,2021-02-10 23:59:59.999989,1768.04,1826.7,1686.54,1744.24,41916084617.0,0.0,1744.243408,ETH_GTrends,162,2021-02-07 23:59:59.999989,0.0,0.0,0.0,61.0,0.0,0.0,Sentiment,1137,737831.9999999999,Broker,1137,13784.403999999922,13784.403999999922,BuySell,1137,,,BuySell,1137,,,DataTrades,1137,,
1138,ETH-USD,1138,2021-02-11 23:59:59.999989,1743.71,1806.54,1708.68,1783.8,36021495262.0,0.0,1783.797974,ETH_GTrends,162,2021-02-07 23:59:59.999989,0.0,0.0,0.0,61.0,0.0,0.0,Sentiment,1138,737832.9999999999,Broker,1138,13784.403999999922,13784.403999999922,BuySell,1138,,,BuySell,1138,,,DataTrades,1138,,
1139,ETH-USD,1139,2021-02-12 23:59:59.999989,1783.49,1861.36,1744.17,1843.53,37905036865.0,0.0,1843.532593,ETH_GTrends,162,2021-02-07 23:59:59.999989,0.0,0.0,0.0,61.0,0.0,0.0,Sentiment,1139,737833.9999999999,Broker,1139,13784.403999999922,13784.403999999922,BuySell,1139,,,BuySell,1139,,,DataTrades,1139,,
1140,ETH-USD,1140,2021-02-13 23:59:59.999989,1843.99,1871.6,1770.61,1814.11,35359490535.0,0.0,1814.109863,ETH_GTrends,162,2021-02-07 23:59:59.999989,0.0,0.0,0.0,61.0,0.0,0.0,Sentiment,1140,737834.9999999999,Broker,1140,13784.403999999922,13784.403999999922,BuySell,1140,,,BuySell,1140,,,DataTrades,1140,,
1141,ETH-USD,1141,2021-02-14 23:59:59.999989,1814.37,1848.15,1789.91,1805.08,31439114900.0,0.0,1805.084106,ETH_GTrends,163,2021-02-14 23:59:59.999989,0.0,0.0,0.0,62.0,0.0,0.0,Sentiment,1141,737835.9999999999,Broker,1141,13784.403999999922,13784.403999999922,BuySell,1141,,,BuySell,1141,,,DataTrades,1141,,
1142,ETH-USD,1142,2021-02-15 23:59:59.999989,1804.68,1833.83,1683.91,1779.79,38955610883.0,0.0,1779.791016,ETH_GTrends,163,2021-02-14 23:59:59.999989,0.0,0.0,0.0,62.0,0.0,0.0,Sentiment,1142,737836.9999999999,Broker,1142,13784.403999999922,13784.403999999922,BuySell,1142,,,BuySell,1142,,,DataTrades,1142,,
1143,ETH-USD,1143,2021-02-16 23:59:59.999989,1778.95,1824.52,1729.64,1781.07,34269369268.0,0.0,1781.067505,ETH_GTrends,163,2021-02-14 23:59:59.999989,0.0,0.0,0.0,62.0,0.0,0.0,Sentiment,1143,737837.9999999999,Broker,1143,13784.403999999922,13784.403999999922,BuySell,1143,,,BuySell,1143,,,DataTrades,1143,,
1144,ETH-USD,1144,2021-02-17 23:59:59.999989,1781.35,1853.67,1736.71,1848.46,35955412703.0,0.0,1848.458252,ETH_GTrends,163,2021-02-14 23:59:59.999989,0.0,0.0,0.0,62.0,0.0,0.0,Sentiment,1144,737838.9999999999,Broker,1144,13784.403999999922,13784.403999999922,BuySell,1144,,,BuySell,1144,,,DataTrades,1144,,
1145,ETH-USD,1145,2021-02-18 23:59:59.999989,1848.21,1949.9,1848.21,1937.45,28255902969.0,0.0,1937.449219,ETH_GTrends,163,2021-02-14 23:59:59.999989,0.0,0.0,0.0,62.0,0.0,0.0,Sentiment,1145,737839.9999999999,Broker,1145,13784.403999999922,13784.403999999922,BuySell,1145,,,BuySell,1145,,,DataTrades,1145,,
1146,ETH-USD,1146,2021-02-19 23:59:59.999989,1938.86,1969.55,1896.68,1960.16,26268814253.0,0.0,1960.164795,ETH_GTrends,163,2021-02-14 23:59:59.999989,0.0,0.0,0.0,62.0,0.0,0.0,Sentiment,1146,737840.9999999999,Broker,1146,13784.403999999922,13784.403999999922,BuySell,1146,,,BuySell,1146,,,DataTrades,1146,,
1147,ETH-USD,1147,2021-02-20 23:59:59.999989,1959.9,2036.29,1830.53,1919.53,34696091102.0,0.0,1919.534058,ETH_GTrends,163,2021-02-14 23:59:59.999989,0.0,0.0,0.0,62.0,0.0,0.0,Sentiment,1147,737841.9999999999,Broker,1147,13784.403999999922,13784.403999999922,BuySell,1147,,,BuySell,1147,,,DataTrades,1147,,
1148,ETH-USD,1148,2021-02-21 23:59:59.999989,1918.67,1974.26,1890.37,1935.6,23626547717.0,0.0,1935.601074,ETH_GTrends,164,2021-02-21 23:59:59.999989,0.0,0.0,0.0,68.0,0.0,0.0,Sentiment,1148,737842.9999999999,Broker,1148,13784.403999999922,13784.403999999922,BuySell,1148,,,BuySell,1148,,,DataTrades,1148,,
1149,ETH-USD,1149,2021-02-22 23:59:59.999989,1935.56,1936.45,1580.63,1781.99,42409646036.0,0.0,1781.99292,ETH_GTrends,164,2021-02-21 23:59:59.999989,0.0,0.0,0.0,68.0,0.0,0.0,Sentiment,1149,737843.9999999999,Broker,1149,13784.403999999922,13784.403999999922,BuySell,1149,,,BuySell,1149,,,DataTrades,1149,,
1150,ETH-USD,1150,2021-02-23 23:59:59.999989,1781.41,1781.41,1378.84,1570.2,52029864713.0,0.0,1570.203979,ETH_GTrends,164,2021-02-21 23:59:59.999989,0.0,0.0,0.0,68.0,0.0,0.0,Sentiment,1150,737844.9999999999,Broker,1150,13784.403999999922,13784.403999999922,BuySell,1150,,,BuySell,1150,,,DataTrades,1150,,
1151,ETH-USD,1151,2021-02-24 23:59:59.999989,1571.48,1710.98,1511.02,1626.58,31329000537.0,0.0,1626.575684,ETH_GTrends,164,2021-02-21 23:59:59.999989,0.0,0.0,0.0,68.0,0.0,0.0,Sentiment,1151,737845.9999999999,Broker,1151,13784.403999999922,13784.403999999922,BuySell,1151,,,BuySell,1151,,,DataTrades,1151,,
1152,ETH-USD,1152,2021-02-25 23:59:59.999989,1625.39,1670.22,1465.06,1475.7,24481681873.0,0.0,1475.703735,ETH_GTrends,164,2021-02-21 23:59:59.999989,0.0,0.0,0.0,68.0,0.0,0.0,Sentiment,1152,737846.9999999999,Broker,1152,13784.403999999922,13784.403999999922,BuySell,1152,,,BuySell,1152,,,DataTrades,1152,,
1153,ETH-USD,1153,2021-02-26 23:59:59.999989,1478.65,1559.03,1407.98,1446.03,31435997881.0,0.0,1446.033691,ETH_GTrends,164,2021-02-21 23:59:59.999989,0.0,0.0,0.0,68.0,0.0,0.0,Sentiment,1153,737847.9999999999,Broker,1153,13784.403999999922,13784.403999999922,BuySell,1153,,,BuySell,1153,,,DataTrades,1153,,
1154,ETH-USD,1154,2021-02-27 23:59:59.999989,1446.93,1524.93,1433.79,1459.97,20742103233.0,0.0,1459.973145,ETH_GTrends,164,2021-02-21 23:59:59.999989,0.0,0.0,0.0,68.0,0.0,0.0,Sentiment,1154,737848.9999999999,Broker,1154,13784.403999999922,13784.403999999922,BuySell,1154,,,BuySell,1154,,,DataTrades,1154,,
1155,ETH-USD,1155,2021-02-28 23:59:59.999989,1459.86,1468.39,1300.47,1416.05,27637026080.0,0.0,1416.04895,ETH_GTrends,165,2021-02-28 23:59:59.999989,0.0,0.0,0.0,44.0,0.0,0.0,Sentiment,1155,737849.9999999999,Broker,1155,13784.403999999922,13784.403999999922,BuySell,1155,,,BuySell,1155,,,DataTrades,1155,,
1156,ETH-USD,1156,2021-03-01 23:59:59.999989,1417.15,1567.69,1416.42,1564.71,24032838645.0,0.0,1564.707642,ETH_GTrends,165,2021-02-28 23:59:59.999989,0.0,0.0,0.0,44.0,0.0,0.0,Sentiment,1156,737850.9999999999,Broker,1156,13784.403999999922,13784.403999999922,BuySell,1156,,,BuySell,1156,,,DataTrades,1156,,
1157,ETH-USD,1157,2021-03-02 23:59:59.999989,1564.06,1597.61,1461.33,1492.61,22523669722.0,0.0,1492.608765,ETH_GTrends,165,2021-02-28 23:59:59.999989,0.0,0.0,0.0,44.0,0.0,0.0,Sentiment,1157,737851.9999999999,Broker,1157,13784.403999999922,13784.403999999922,BuySell,1157,,,BuySell,1157,,,DataTrades,1157,,
1158,ETH-USD,1158,2021-03-03 23:59:59.999989,1491.45,1650.36,1481.91,1575.85,22674780680.0,0.0,1575.853149,ETH_GTrends,165,2021-02-28 23:59:59.999989,0.0,0.0,0.0,44.0,0.0,0.0,Sentiment,1158,737852.9999999999,Broker,1158,13784.403999999922,13784.403999999922,BuySell,1158,,,BuySell,1158,,,DataTrades,1158,,
1159,ETH-USD,1159,2021-03-04 23:59:59.999989,1574.62,1622.95,1511.1,1541.91,22906118718.0,0.0,1541.914307,ETH_GTrends,165,2021-02-28 23:59:59.999989,0.0,0.0,0.0,44.0,0.0,0.0,Sentiment,1159,737853.9999999999,Broker,1159,13784.403999999922,13784.403999999922,BuySell,1159,,,BuySell,1159,,,DataTrades,1159,,
1160,ETH-USD,1160,2021-03-05 23:59:59.999989,1541.54,1547.88,1450.89,1533.28,21067146937.0,0.0,1533.275024,ETH_GTrends,165,2021-02-28 23:59:59.999989,0.0,0.0,0.0,44.0,0.0,0.0,Sentiment,1160,737854.9999999999,Broker,1160,13784.403999999922,13784.403999999922,BuySell,1160,,,BuySell,1160,,,DataTrades,1160,,
1161,ETH-USD,1161,2021-03-06 23:59:59.999989,1532.37,1669.11,1519.14,1654.74,22746262366.0,0.0,1654.741577,ETH_GTrends,165,2021-02-28 23:59:59.999989,0.0,0.0,0.0,44.0,0.0,0.0,Sentiment,1161,737855.9999999999,Broker,1161,13784.403999999922,13784.403999999922,BuySell,1161,,,BuySell,1161,,,DataTrades,1161,,
1162,ETH-USD,1162,2021-03-07 23:59:59.999989,1655.39,1730.92,1636.56,1723.15,23809935410.0,0.0,1723.153809,ETH_GTrends,166,2021-03-07 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1162,737856.9999999999,Broker,1162,13784.403999999922,13784.403999999922,BuySell,1162,,,BuySell,1162,,,DataTrades,1162,,
1163,ETH-USD,1163,2021-03-08 23:59:59.999989,1724.23,1835.19,1670.94,1834.73,27630991158.0,0.0,1834.727905,ETH_GTrends,166,2021-03-07 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1163,737857.9999999999,Broker,1163,186034.9809999999,2561.9809999999125,BuySell,1163,,1862.7178499999998,BuySell,1163,,,DataTrades,1163,,
1164,ETH-USD,1164,2021-03-09 23:59:59.999989,1835.15,1868.05,1804.27,1868.05,23461244507.0,0.0,1868.048828,ETH_GTrends,166,2021-03-07 23:59:59.999989,0.0,0.0,0.0,43.0,0.0,0.0,Sentiment,1164,737858.9999999999,Broker,1164,2336.4659999999126,2336.4659999999126,BuySell,1164,1777.20595,,BuySell,1164,,,DataTrades,1164,-11092.000000000007,
